ISIN;nom;ticker
LU0325073103;JPM Highbridge Europe STEEP A (inc)-EUR;
LU0325073285;JPM Highbridge Europe STEEP A (dist)-GBP;
LU0325073368;JPM Highbridge Europe STEEP A (acc)-USD;
LU0325073525;JPM Highbridge Europe STEEP B (acc)-EUR;
LU0325073871;JPM Highbridge Europe STEEP C (acc)-EUR;
LU0325073954;JPM Highbridge Europe STEEP D (acc)-EUR;
LU0325074093;JPM Highbridge Europe STEEP I (acc) - EUR;
LU0325074176;JPM Highbridge Europe STEEP X (acc)-EUR;
LU0325074259;JPM Highbridge US STEEP A (acc)-USD;
LU0325074333;JPM Highbridge US STEEP A (inc)-EUR;
LU0325074416;JPM Highbridge US STEEP A (dist)-GBP;
LU0325074507;JPM Highbridge US STEEP A (acc)-EUR;
LU0325074689;JPM Highbridge US STEEP A (acc)-EUR(Hdg);
LU0325074762;JPM Highbridge US STEEP B (acc)-USD;
LU0325074846;JPM Highbridge US STEEP C (acc)-USD;
LU0325075066;JPM Highbridge US STEEP C (acc)-EUR(Hdg);
LU0325075496;JPM Highbridge US STEEP D (acc)-USD;
LU0325075579;JPM Highbridge US STEEP D (acc)-EUR(Hdg);
LU0325075652;JPM Highbridge US STEEP I (acc) - USD;
LU0325075736;JPM Highbridge US STEEP X (acc)-USD;
LU0325098787;GS Special Fix Inc P Inc;
LU0325098860;GS Special Fix Inc P Acc;
LU0325253937;Schroder ISF Global Div Maximiser B Dis;
LU0325327566;Pictet LATAM Lc Ccy Dbt-I USD;
LU0325327723;Pictet LATAM Lc Ccy Dbt-P USD;
LU0325328291;Pictet LATAM Lc Ccy Dbt-Pdy USD;
LU0325328374;Pictet LATAM Lc Ccy Dbt-R USD;
LU0325328531;Pictet LATAM Lc Ccy Dbt-I EUR;
LU0325328614;Pictet LATAM Lc Ccy Dbt-P EUR;
LU0325328705;Pictet LATAM Lc Ccy Dbt-R EUR;
LU0325493145;ING (L) Invest Asia ex Japan D EUR Acc;
LU0325598166;Parvest Enhanced Cash 6 Months C C;
LU0325598323;Parvest Enhanced Cash 6 Months C D;
LU0325598752;Parvest Enhanced Cash 6 Months I;
LU0325599487;Parvest Enhanced Cash 6 Months N;
LU0325599644;Parvest Enhanced Cash 6 Months P C;
LU0326077053;KBC Bonds Global Emerg Opportunities;
LU0326194015;AC Risk Parity 7 Fund A EUR;
LU0326422176;BGF World Energy Hedged A2 EUR;
LU0326422259;BGF World Energy Hedged C2 EUR;
LU0326422333;BGF World Energy Hedged D2 EUR;
LU0326422507;BGF World Energy Hedged E2 EUR;
LU0326422689;BGF World Gold Hedged A2 EUR;
LU0326422762;BGF World Gold Hedged C2 EUR;
LU0326423067;BGF World Gold Hedged D2 EUR;
LU0326423224;BGF World Gold Hedged E2 EUR;
LU0326424115;BGF World Mining Hedged A2 EUR;
LU0326424974;BGF World Mining Hedged C2 EUR;
LU0326425278;BGF World Mining Hedged D2 EUR;
LU0326425351;BGF World Mining Hedged E2 EUR;
LU0326425435;BGF Global Dynamic Equity Hedged C2 EUR;
LU0326425609;BGF Global Dynamic Equity Hedged D2 EUR;
LU0326426086;BGF Global Enhanced Eq Yield Hdg A2 SGD;
LU0326548780;JPM Euro Gov Liquidity Fd A (acc.);
LU0326548863;JPM Euro Gov Liquidity Fd B (acc.);
LU0326549168;JPM Euro Gov Liquidity Fd C (acc.);
LU0326549325;JPM Euro Gov.Liquidity Fd D (acc.);
LU0326732954;Lyxor Index Fund Euro Stoxx 300 (DR) IE;
LU0326733176;Lyxor Index Fund Euro Stoxx 300 (DR) SE;
LU0326853156;Nordea-1 European Alpha AP EUR (D);
LU0326853404;Nordea-1 European Alpha Fund BP;
LU0326948709;Schroder ISF Asian Total Ret A;
LU0326949004;Schroder ISF Asian Total Ret B;
LU0326949186;Schroder ISF Asian Total Ret C;
LU0326949269;Schroder ISF Asian Total Ret A1;
LU0326949343;Schroder ISF Asian Total Ret I;
LU0326950275;Schroder ISF China Opportunities A SGD H;
LU0326951752;BGF Global Corporate Bond Hdg D2 EUR;
LU0326960662;BGF Global Corporate Bond D2 USD;
LU0326961470;BGF Global Corporate Bond E2 USD;
LU0327381504;Schroder ISF Hong Kong Eq D;
LU0327381686;Schroder ISF Glbl Emerg Mkt Opp D USDAcc;
LU0327381769;Schroder ISF Glbl Emerg Mkt Opp D EUR;
LU0327381843;Schroder ISF As Bd Abs Ret A EUR Hdg;
LU0327382064;Schroder ISF As Bd Abs Ret C EUR Hdg;
LU0327382148;Schroder ISF As Bd Abs Re A1 EUR Hdg Acc;
LU0327382221;Schroder ISF As Bd Abs Ret I EUR Hdg;
LU0327382494;Schroder ISF As Bd Abs Re A1 EUR Hdg Inc;
LU0327454749;Allianz RCM European Equity A;
LU0327604228;Hereford DSM US Large Cap Growth A;
LU0327604731;Hereford DSM US Large Cap Growth C;
LU0327604905;Hereford DSM US Large Cap Growth D;
LU0327689542;AXA WF Frm Em Markets AC EUR;
LU0327689625;AXA WF Frm Em Markets AC GBP;
LU0327690045;AXA WF Frm Em Markets AC USD;
LU0327690391;AXA WF Frm Em Markets EC EUR;
LU0327690474;AXA WF Frm Em Markets FC EUR;
LU0327690631;AXA WF Frm Em Markets FC USD;
LU0327757729;Templeton Growth Euro A Acc $;
LU0327764774;JPM Japan Focus A (acc) - JPY;
LU0327764931;JPM Japan Focus A (dist) - JPY;
LU0327765409;JPM Japan Focus D (acc) - JPY;
LU0327765748;JPM Japan Focus I (acc) - JPY;
LU0327765821;JPM Japan Focus X (acc) - JPY;
LU0327786744;Henderson Horizon China A2 USD Acc;
LU0327786827;Henderson Horizon China A1 EUR;
LU0327787049;Henderson Horizon China I2;
LU0327787395;Henderson Horizon China X2;
LU0328307227;AB American Income AT;
LU0328307490;AB American Income BT;
LU0328307573;AB Global Bond AT EUR;
LU0328307656;AB Global Bond BT;
LU0328307730;AB Global High Yield AT USD;
LU0328307813;AB Global High Yield BT USD;
LU0328307904;AB Short Maturity Dollar AT;
LU0328308035;AB Short Maturity Dollar BT;
LU0328353924;UBS (Lux) ES Emerg Mkts Gr USD P Acc;
LU0328405666;Reactor 7 SICAV;
LU0328436547;GS Glbl Sm Cap Core Eq I Snap;
LU0328437438;GS Japan Portfolio I Snap;
LU0328507826;BGF Global Allocation X2;
LU0328681852;Pictet-Asian Equities Ex Japan-HI EUR;
LU0328682074;Pictet Biotech-HI EUR;
LU0328682231;Pictet Generics-HI EUR;
LU0328682405;Pictet-Japanese Equity Selection-HI EUR;
LU0328683049;Pictet Europe Index-IS EUR;
LU0328683478;Pictet USA Index-IS USD;
LU0328684104;Pictet Japan Index-IS JPY;
LU0328685093;Pictet Pacific Ex Japan Index-IS USD;
LU0328685416;Pictet Emerging Markets Index-IS USD;
LU0328796759;Wellington Global Equity Research AG;
LU0329070592;Jupiter JGF Asia Pacific L ?;
LU0329070675;Jupiter JGF China Sustainable Gr L EUR;
LU0329070758;Jupiter JGF China Sustainable Gr L GBP;
LU0329070832;Jupiter JGF China Sustainable Gr L USD;
LU0329070915;Jupiter JGF India Select L EUR;
LU0329071053;Jupiter GF India Select L GBP;
LU0329190499;Jupiter JGF European Growth L ?;
LU0329201957;JPM Global Dividend A (acc)-USD;
LU0329202179;JPM Global Dividend A USD Inc;
LU0329202252;JPM Global Dividend A (acc) - EUR;
LU0329202419;JPM Global Dividend A (acc)-EUR (hedged);
LU0329202500;JPM Global Dividend A Hdg EUR Inc;
LU0329203144;JPM Global Dividend C EUR Acc;
LU0329203490;JPM Global Dividend D (acc)-USD;
LU0329203656;JPM Global Dividend D (acc)-EUR (hedged);
LU0329204209;JPM Japan Strategic Value A (acc)-JPY;
LU0329204548;JPM Japan Strategic Value A (dist)-GBP;
LU0329204894;JPM Japan Strategic Value A (acc)-EUR;
LU0329204977;JPM Japan Strategic Value A (acc)-EURH;
LU0329205438;JPM Japan Strategic Value C (acc)-JPY;
LU0329206329;JPM Japan Strategic Value D (acc)-JPY;
LU0329206832;JPM Japan Strategic Value D (acc)-EUR;
LU0329207301;JPM Japan Strategic Value X (acc)-JPY;
LU0329233133;Pioneer Fds Euroland Equity H EUR ND;
LU0329355670;Robeco Active Quant Emerg Mkts Eq D;
LU0329356306;Robeco Active Quant Emerg Mkts Eq I;
LU0329426521;JB EF Health Innovation-USD A;
LU0329426950;JB EF Health Innovation-USD B;
LU0329427255;JB EF Health Innovation-USD C;
LU0329429111;JB EF Luxury Brands-CHF A;
LU0329429384;JB EF Luxury Brands-EUR A;
LU0329429467;JB EF Luxury Brands-USD A;
LU0329429624;JB EF Luxury Brands-CHF B;
LU0329429897;JB EF Luxury Brands-EUR B;
LU0329430127;JB EF Luxury Brands-USD B;
LU0329430390;JB EF Luxury Brands-CHF C;
LU0329430473;JB EF Luxury Brands-EUR C;
LU0329430630;JB EF Luxury Brands-USD C;
LU0329439268;Amundi Fds Eq Glbl Aqua ME-C;
LU0329439698;Amundi Fds Absolute Global Macro 2 ME-C;
LU0329440605;Amundi Fds Eq Asia ex Japan MU-C;
LU0329441249;Amundi Fds Absolute High Yield ME-C;
LU0329441678;Amundi Fds Absolute Global Macro 4 ME-C;
LU0329441835;Amundi Fds Absolute Vol Arbitrage ME-C;
LU0329442130;Amundi Fds Eq Emerging Europe ME-C;
LU0329442304;Amundi Fds Eq Emg Internal Demand MU-C;
LU0329442569;Amundi Fds Bd Global Emerging MU-C;
LU0329442999;Amundi Fds Bd Euro Corporate ME-C;
LU0329443294;Amundi Fds Bd Euro High Yield ME-C;
LU0329443377;Amundi Fds Bd Euro Inflation ME-C;
LU0329444003;Amundi Fds Bd Europe ME-C;
LU0329444938;Amundi Fds Bd Global Aggregate MU-C;
LU0329445158;Amundi Fds Bd Global MU-C;
LU0329445315;Amundi Fds Bd Global Corporate MU-C;
LU0329446396;Amundi Fds Eq Greater China MU-C;
LU0329446719;Amundi Fds Eq India MU-C;
LU0329447360;Amundi Fds Eq Japan Value MJ-C;
LU0329447527;Amundi Fds Eq Latin America MU-C;
LU0329448251;Amundi Fds Eq Thailand MU-C;
LU0329449069;Amundi Fds Absolute Vol Euro Eqs ME-C;
LU0329449143;Amundi Fds Absolute Vol World Eqs MU-C;
LU0329573405;Threadneedle (Lux) Pan European Eq IE;
LU0329573744;Threadneedle (Lux) European Quant Eq IE;
LU0329574122;Threadneedle(Lux) Emg Mkt Debt IEH;
LU0329574395;Threadneedle(Lux) Global EM S/T Bds AEC;
LU0329574551;Threadneedle(Lux) USD High Inc Bds IEH;
LU0329574981;Threadneedle(Lux) Global Emg Mkt Eqs IEH;
LU0329575285;Threadneedle(Lux) US Equities IEH;
LU0329575525;Threadneedle(Lux) American Select IEH;
LU0329591480;BGF Global Allocation Hdg D2 EUR;
LU0329591563;BGF Global Government Bond Hedged D2 EUR;
LU0329591720;BGF Reserve Hedged D2 GBP;
LU0329591993;BGF US Basic Value Hedged D EUR;
LU0329592298;BGF Asian Dragon D2;
LU0329592371;BGF Euro Short Duration Bond D2 EUR;
LU0329592454;BGF European Value D2 EUR;
LU0329592538;BGF Global Allocation D2;
LU0329592611;BGF Japan Value D2 JPY;
LU0329592702;BGF Emerg Mkts Lcl Ccy Bd D2;
LU0329592967;BGF United Kingdom D2;
LU0329593007;BGF World Healthscience D2 USD;
LU0329593262;BGF World Financials D2 USD;
LU0329668023;Ofi MultiSelect US Equity IH EUR;
LU0329678170;FF - Emerging Asia A USD;
LU0329678253;FF - Emerging Asia A Euro;
LU0329678337;FF - Emerging Asia A Acc USD;
LU0329678410;FF - Emerging Asia A Acc Euro;
LU0329678501;FF - European Special Sits A Euro;
LU0329678766;FF - European Special Sits A Acc Euro;
LU0329678840;FF - European Special Sits E Acc Euro;
LU0329759764;DWS Invest Africa LC;
LU0329759848;DWS Invest Africa NC;
LU0329759921;DWS Invest Africa FC;
LU0329760002;DWS Invest Emerg Mkts Top Div LC;
LU0329760184;DWS Invest Emerg Mkts Top Div NC;
LU0329760267;DWS Invest Emerg Mkts Top Div FC;
LU0329760770;DWS Invest Global Infrastructure LC;
LU0329760853;DWS Invest Global Infrastructure NC;
LU0329760937;DWS Invest Global Infrastructure FC;
LU0329761075;DWS Invest Africa A2;
LU0329761232;DWS Invest Emerg Mkts Top Div A2;
LU0329761406;DWS Invest Emerg Mkts Top Div E2;
LU0329761661;DWS Invest Global Infrastructure A2;
LU0329762040;DWS Invest Income Strategy Cnsrv LC;
LU0329762123;DWS Invest Income Strategy Cnsrv FC;
LU0329762396;DWS Invest Income Strategy Cnsrv IC;
LU0329762479;DWS Invest Climate Change DS1;
LU0329762636;DWS Invest Global Agribusiness DS1;
LU0329762719;DWS Invest Climate Change K2;
LU0329931090;HSBC GIF Russia Equity A (C);
LU0329931173;HSBC GIF Russia Equity A Inc;
LU0329931256;HSBC GIF Russia Equity E;
LU0329931413;HSBC GIF Russia Equity I;
LU0330423533;Schroder ISF China Opportunities A1 H;
LU0330610725;AB Global Growth Trends S;
LU0330916056;Henderson Gartmore Fd Latin America I $;
LU0330917880;BGF World Bond A2 EUR Hedged;
LU0330917963;BGF USD High Yield Bond A2 EUR Hdg;
LU0330918003;BGF World Mining Hedged A2 SGD;
LU0331282235;BGF Asian Dragon C2;
LU0331283399;BGF Euro Bond C2 EUR;
LU0331283472;BGF Euro Short Duration Bond C1 Inc;
LU0331283555;BGF Euro-Markets C2 EUR;
LU0331283639;BGF European Focus C2;
LU0331283712;BGF European Focus C2;
LU0331283803;BGF European Growth C2 Acc;
LU0331283985;BGF European Growth C2 Acc;
LU0331284017;BGF European Small & Mid Cap Opps C2 EUR;
LU0331284280;BGF European Value C2 EUR;
LU0331284363;BGF Global High Yield Bond C1 USD;
LU0331284447;BGF Global High Yield Bond C2 USD;
LU0331284793;BGF Global Allocation C2 USD;
LU0331284876;BGF Global Dynamic Equity X2;
LU0331285097;BGF Global Dynamic Equity C2;
LU0331285410;BGF Global Government Bond C1 Inc;
LU0331285766;BGF Global SmallCap C2;
LU0331285840;BGF India C2 EUR;
LU0331286228;BGF Latin American C2;
LU0331286574;BGF New Energy C2 USD;
LU0331286657;BGF Pacific Equity C2;
LU0331287036;BGF US Dollar Reserve C2 USD;
LU0331287200;BGF United Kingdom C2 GBP;
LU0331288190;BGF US Flexible Equity C2;
LU0331289081;BGF USD Short Duration Bond C2;
LU0331289248;BGF World Energy C2 USD;
LU0331289321;BGF World Financials C2 EUR;
LU0331289594;BGF World Gold C2 USD;
LU0331289677;BGF World Healthscience C2 USD;
LU0331290097;BGF World Income C1 USD;
LU0331290253;BGF World Income C2 EUR;
LU0331290337;BGF World Mining C2 EUR;
LU0332018422;DB Platinum CROCI World R1C-E;
LU0332019586;DB Platinum CROCI World I1C-E;
LU0332191302;TreeTop Convertible Intl D EUR;
LU0332192458;ING (L) Invest Banking  Ins X EUR;
LU0332192532;ING (L) Invest Banking  Ins P EUR;
LU0332192888;ING (L) Invest Computer Tech X EUR;
LU0332192961;ING (L) Invest Information Tec P EUR Acc;
LU0332193001;ING (L) Invest Consumer Goods HX;
LU0332193183;ING (L) Invest Consumer Goods P Acc EUR;
LU0332193340;ING (L) Invest Energy X EUR Acc;
LU0332193696;ING (L) Invest Energy P EUR;
LU0332193779;ING (L) Invest Food & Bev X EUR;
LU0332194157;ING (L) Invest Materials X EUR;
LU0332194231;ING (L) Invest Materials P EUR;
LU0332194314;ING (L) Invest Telecom X EUR;
LU0332194660;ING (L) Invest Utilities P Acc EUR;
LU0332194744;ING (L) Invest Glbl Real Estate I? Acc;
LU0332194827;ING (L) Invest Glbl Real Estate I$ Acc;
LU0332315125;East Capital LUX Eastern Eurp C USD;
LU0332315398;East Capital LUX Eastern Eurp C EUR;
LU0332315471;East Capital LUX Eastern Eurp A USD;
LU0332315638;East Capital LUX Eastern Eurp A EUR;
LU0332400232;JPM Em Mkts Local Ccy Debt A EUR Acc;
LU0332400315;JPM Emerging Markets Local Currency Debt A (inc) -;
LU0332400406;JPM Em Mkts Local Ccy Debt A USD Acc;
LU0332400588;JPM Emerging Markets Local Currency Debt B (acc) -;
LU0332400661;JPM Em Mkts Local Ccy Debt B USD Acc;
LU0332400745;JPM Emerging Markets Local Currency Debt C (acc) -;
LU0332400828;JPM Em Mkts Local Ccy Debt C USD Acc;
LU0332401040;JPM Em Mkts Local Ccy Debt D EUR Acc;
LU0332401123;JPM Em Mkts Local Ccy Debt D USD Acc;
LU0332401396;JPM Emerging Markets Local Currency Debt I (acc) -;
LU0332401479;JPM Em Mkts Local Ccy Debt I EUR Inc;
LU0332401552;JPM Em Mkts Local Ccy Debt I USD Acc;
LU0332401636;JPM Em Mkts Local Ccy Debt X EUR Acc;
LU0332401982;JPM Em Mkts Local Ccy Debt X USD Acc;
LU0332993467;Archea Fund Patrimoine B2;
LU0333022746;DWS Invest Chinese Equities DS1;
LU0333226230;MLIS Marshall Wace Tops UCITS A EUR Acc;
LU0333226313;MLIS Marshall Wace Tops UCITS A USD Acc;
LU0333226586;MLIS Marshall Wace Tops UCITS A EUR Inc;
LU0333226669;MLIS Marshall Wace Tops UCITS A GBP Inc;
LU0333226826;MLIS Marshall Wace Tops UCITS B EUR Acc;
LU0333227048;MLIS Marshall Wace Tops UCITS B USD Acc;
LU0333227121;MLIS Marshall Wace Tops UCITS B GBP Acc;
LU0333227394;MLIS Marshall Wace Tops UCITS B EUR Inc;
LU0333227477;MLIS Marshall Wace Tops UCITS B GBP Inc;
LU0333227550;MLIS Marshall Wace Tops UCITS C EUR Acc;
LU0333227634;MLIS Marshall Wace Tops UCITS C GBP Acc;
LU0333227717;MLIS Marshall Wace Tops UCITS C EUR Inc;
LU0333227808;MLIS Marshall Wace Tops UCITS C GBP Inc;
LU0333229507;MS INVF Emerg Mkts Domestic Debt AH;
LU0333249109;Vontobel Emerging Markets Equity HC;
LU0333249364;Vontobel Global Value Equity HC;
LU0333393055;GSQ Absolute Return Track Idx Port AH;
LU0333393139;GS Absolute Return Track Idx C GBP;
LU0333393212;GSQ Absolute Return Track Idx C H;
LU0333393303;GS Absolute Return Track Idx C USD;
LU0333595436;Sarasin Sustainable Water P EUR dist;
LU0333595519;Sarasin Sustainable Water I EUR acc;
LU0333810009;GS India Equity Base Inc;
LU0333810181;GS India Equity Base Acc;
LU0333810421;GS India Equity A;
LU0333810850;GS India Equity E;
LU0333810934;GS India Equity I Inc;
LU0333811072;GS India Equity I Acc;
LU0333811403;GS Glbl Fixed Income + Hdgd IO;
LU0333811585;GS Glbl High Yield IO Acc ? Hdgd;
LU0334003224;Mirabaud Eq. Pan Europe A cap. EUR;
LU0334004206;Mirabaud Eq. Pan Europe I cap. EUR;
LU0334005948;Mirabaud Eq Hi Alph Eurp ex UK-I Dis EUR;
LU0334011839;Mirabaud Equities Asia ex Japan A EUR;
LU0334251120;Uni-Global Equities US SA-USD;
LU0334251476;Uni-Global Equities US SAH-EUR;
LU0334440798;1741 (Lux) Eq Act Idx All Ctry Wld I EUR;
LU0334440871;1741 (Lux) Eq Act Idx All Ctry Wld IX ?;
LU0334611786;JB BF Absolute Ret EM-EUR A;
LU0334611869;JB BF Absolute Ret EM-EUR B;
LU0334612081;JB BF Absolute Ret EM-EUR C;
LU0334612321;JB BF Absolute Ret EM-USD A;
LU0334612594;JB BF Absolute Ret EM-USD B;
LU0334612677;JB BF Absolute Ret EM-USD C;
LU0334662938;Schroder ISF Hong Kong Eq EUR Hg B;
LU0334663159;Schroder ISF Hong Kong Eq EUR Hg C;
LU0334663233;Schroder ISF US Sm  MdCp Eq A ? Hdg;
LU0334663316;Schroder ISF US Sm  MdCp Eq B ? Hdg;
LU0334663407;Schroder ISF US Sm  MdCp Eq C ? Hdg;
LU0334663589;Schroder ISF US Sm  MdCp Eq A1 ?Hdg;
LU0334857199;Invesco Asia Consumer Demand Dis;
LU0334857355;Invesco Asia Consumer Demand;
LU0334857512;Invesco Asia Consumer Demand C USD;
LU0334857785;Invesco Asia Consumer Demand E EUR;
LU0334857942;Invesco Global Absolute Return A EUR;
LU0334858080;Invesco Global Absolute Return C EUR;
LU0334858247;Invesco Global Absolute Return E EUR;
LU0334858593;Invesco Pan European Equity A USD;
LU0334858676;Invesco Pan European Sm Cap Eq A USD;
LU0334874368;Amundi Fds Eq India Infrastructure IU-C;
LU0334875175;Amundi Fds Eq India Infrastructure AU-C;
LU0334875332;Amundi Fds Eq India Infrastructure AU-D;
LU0334875415;Amundi Fds Eq India Infrastructure SU-C;
LU0334923918;UBS (Lux) EF Infrastructure (USD) P Acc;
LU0335102843;Nordea-1 Nordic Equity BI;
LU0335105945;Nordea-1 European Alpha BI;
LU0335216932;MS INVF Global Brands AH;
LU0335245287;Barclays L Ptfl MultiManager 3 I? Inc;
LU0335977038;Eurizon EasyFund Equity Italy LTE Z;
LU0335977202;Eurizon EasyFund Equity Euro Z;
LU0335978358;Eurizon EasyFund Equity Japan LTE Z;
LU0335978515;Eurizon EasyFund Equity Japan LTE ZH;
LU0335978606;Eurizon EasyFund Equity Oceania LTE Z;
LU0335978861;Eurizon EasyFund Equity Oceania LTE ZH;
LU0335979083;Eurizon EasyFd Eq Emerg Mkt EMEA LTE Z;
LU0335986534;Eurizon EasyFund Equity SC Europe Z;
LU0335987003;Eurizon EasyFund Cash EUR Z;
LU0335987698;Eurizon EasyFund Bond EUR M/T LTE Z;
LU0336083497;Carmignac Portfolio Global Bond;
LU0336084032;Carmignac Pf Capital Plus A EUR acc;
LU0336374201;SSP OFI World Energy I;
LU0336374540;SSP OFI Convertibles Internationales I;
LU0336375273;JPM Europe Focus A (acc)-USD;
LU0336375356;JPM Europe Focus D (acc)-USD;
LU0336375430;JPM Europe Select 130/30 A (acc)-USD;
LU0336375604;JPM Europe Select 130/30 D (acc)-USD;
LU0336375786;JPM Europe 130/30 A (acc)-USD;
LU0336375869;JPM Europe 130/30 D (acc)-USD;
LU0336376081;JPM Global Eq (USD) A EUR Hdg Acc;
LU0336376248;JPM Global Eq (USD) A (dist)-EUR(hedged);
LU0336376917;JPM Global Eq (USD) C (acc)-EUR(hedged);
LU0336377055;JPM Global Eq (USD) D (acc)-EUR(hedged);
LU0336377568;JPM Gl Rel Est Sec (USD) A(inc)-EUR(hdg);
LU0336377642;JPM Gl Rel Est Sec (USD) B(acc)-EUR(hdg);
LU0336377998;JPM Gl Rel Est Sec (USD) D(acc)-EUR(hdg);
LU0336683411;Petercam L Bonds Government Sust A;
LU0336683502;Petercam L Bonds Government Sust B;
LU0336683684;Petercam L Bonds Government Sust E;
LU0336683767;Petercam L Bonds Government Sust F;
LU0336750111;JPM Brazil Alpha Plus B (acc)-USD;
LU0337098114;Robeco Emerging Stars Equities D USD;
LU0337200090;BGF Emerging Markets C2 USD;
LU0337260151;KBC Bonds Emerging Europe USD;
LU0337262108;KBC Bonds High Interest USD;
LU0337270119;Uni-Global Equities World SA-USD;
LU0337270200;Uni-Global Equities World SAH-EUR;
LU0337271356;Uni-Global Equities World SAH-GBP;
LU0337316045;SEB Danish Mortgage Bond ID EUR;
LU0337316391;SEB Danish Mortgage Bond C EUR;
LU0337330384;JPM Europe Select Eq A (acc)-USD;
LU0337332836;JPM Europe Select Eq D (acc)-USD;
LU0337456056;UBS (Lux) KSS 2 Asian Eqs 130/30 (USD) P;
LU0337572712;FF - Emerging Mkt Debt A Acc EUR Hdg;
LU0337577430;FF - International Bond Hedge;
LU0337581549;Fidelity Funds - US High Yield Fund A EUR Hdg Acc;
LU0337786437;MFS? Meridian Prudent Wealth A1 USD;
LU0337786601;MFS? Meridian Prudent Wealth B1 USD;
LU0337786866;MFS? Meridian Prudent Wealth C1 USD;
LU0337787088;MFS? Meridian Prudent Wealth I1 USD;
LU0337791270;Cap Int Emerging Markets Fund A;
LU0337791353;Cap Int Emerging Markets Fund A;
LU0337791437;Cap Int Emerging Markets Fund B;
LU0337791601;Cap Int Emerging Markets Fund B;
LU0337791783;Cap Int Emerging Markets Fund X;
LU0337791866;Cap Int Emerging Markets Fund X;
LU0337792088;Cap Int Emerging Markets Fund X;
LU0337792161;Cap Int Emerging Markets Fund X;
LU0337794290;Cap Int Emerging Markets Fund X;
LU0337794530;Cap Int Emerging Markets Fund Bd;
LU0337794704;Cap Int Emerging Markets Fund Bd;
LU0337794886;Cap Int Emerging Markets Fund Bd;
LU0337794969;Cap Int Emerging Markets Fund Bd;
LU0337795347;Cap Int Emerging Markets Fund Id;
LU0337795693;Cap Int Emerging Markets Fund Id;
LU0337795776;Cap Int Emerging Markets Fund Q1;
LU0337795859;Cap Int Emerging Markets Fund Xd;
LU0337795933;Cap Int Emerging Markets Fund Xd;
